sale_type,sold_date,property_type,address,city,zip_or_postal_code,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,price_per_square_feet,hoa_per_month,status,source
PAST SALE,March-29-2019,Condo/Co-op,3510 Turtle Creek Blvd Unit 8B,Dallas,75219,769000,2,2.5,Claridge Condos,2541,,1984,11,303,1748,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,4409 Mockingbird Ln,Highland Park,75205,774900,3,2.5,Highland Park,2204,6490,1931,32,352,,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,3632 Regent Dr,Dallas,75229,775000,4,4.5,Sparkman Estates,4073,10106,2008,47,190,,Sold,NTREIS
PAST SALE,March-25-2019,Single Family Residential,6030 Goodwin Ave,Dallas,75206,775000,4,3.5,Delmar Heights,3883,7013,2001,15,200,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,6044 Velasco Ave,Dallas,75206,775000,3,3.5,Belmont Sub,2817,7884,2013,32,275,,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,4652 Southern Ave,Highland Park,75209,779000,2,2,Highland Park,2024,7187,1937,43,385,,Sold,NTREIS
PAST SALE,January-30-2019,Single Family Residential,4811 March Ave,Dallas,75209,779000,3,2.5,Greenway Terrace,2635,6273,2018,69,296,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,3400 Shenandoah St #3400,University Park,75205,779000,5,3.5,Presidents House Condo,3715,21519,1984,68,210,699,Sold,NTREIS
PAST SALE,March-19-2019,Single Family Residential,5719 W Hanover Ave,Dallas,75209,779000,3,2,Idlewild,1645,7492,1948,21,474,,Sold,NTREIS
PAST SALE,March-8-2019,Condo/Co-op,2408 Victory Park #833,Dallas,75219,779000,2,2.5,South Tower Residences,1934,71395,2005,32,403,1470,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,5107 Spyglass Dr,Dallas,75287,785000,4,5,Bent Tree North 3,4814,10454,1994,22,163,33,Sold,NTREIS
PAST SALE,January-31-2019,Condo/Co-op,4201 Emerson Ave,University Park,75205,789000,3,3,6505 Westchester Condos,2802,7144,2001,68,282,117,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,6007 Boca Raton Dr,Dallas,75230,790000,4,4.5,Preston Haven Estates,3075,16466,1954,43,257,,Sold,NTREIS
PAST SALE,March-29-2019,Condo/Co-op,2200 Victory Ave #2504,Dallas,75219,794900,2,2.5,The House,1684,53709,2007,11,472,1290,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,6039 Mercedes Ave,Dallas,75206,799000,3,2.5,Greenville Crest 02,2750,7928,1951,68,291,,Sold,NTREIS
PAST SALE,March-12-2019,Single Family Residential,3653 Asbury St,University Park,75205,799000,3,2.5,Vanderbilt Place,2864,3920,1995,28,279,,Sold,NTREIS
PAST SALE,February-26-2019,Single Family Residential,5757 Southwestern Blvd,Dallas,75209,799500,3,2.5,IDLEWILD ACRES,2296,7754,2006,42,348,,Sold,NTREIS
PAST SALE,January-14-2019,Single Family Residential,1180 Crestcove Dr,Rockwall,75087,799900,5,4,Hillcrest Shores Ph Three,4572,10193,2004,85,175,58,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,5619 Merrimac Ave,Dallas,75206,799900,3,2.5,Greenland Hills 60 Foot Sec,2868,7797,1926,18,279,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,6191 Preston Haven Dr,Dallas,75230,799900,5,4.5,Charise Ridge Estates 2,4008,25091,1960,32,200,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,8815 Forest Hills Blvd,Dallas,75218,799950,4,3,Blue Teal Addition,3221,8494,2018,25,248,,Sold,NTREIS
PAST SALE,February-21-2019,Vacant Land,8410 Midway Rd,Dallas,75209,800000,0,,Bluffview Estates,,22477,1950,47,,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,6 Hallshire Ct,Dallas,75225,800000,3,2.5,Glen Lakes 2nd Sec,3380,5576,1985,25,237,575,Sold,NTREIS
PAST SALE,March-8-2019,Vacant Land,4000 Shady Hollow Ln,Dallas,75233,800000,0,,VOL2002156,,777894,,32,,,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,12026 Lueders Ln,Dallas,75230,809000,3,3,Lake Forest Ph F,2997,3615,1999,49,270,492,Sold,NTREIS
PAST SALE,March-26-2019,Single Family Residential,12034 Lueders Ln,Dallas,75230,812000,3,2.5,Lake Forest Ph F,2478,3615,1999,14,328,492,Sold,NTREIS
PAST SALE,March-18-2019,Multi-Family (2-4 Unit),1819 Euclid Ave,Dallas,75206,814900,4,3,Levingston Place,2940,7492,2018,22,277,,Sold,NTREIS
PAST SALE,January-31-2019,Multi-Family (2-4 Unit),2815 Reagan St,Dallas,75219,815000,8,,Hawkins W E,3748,7275,1999,68,217,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,5714 Stanford Ave,Dallas,75209,815000,3,3.5,Idlewild Acres,2108,7928,1949,35,387,,Sold,NTREIS
PAST SALE,March-27-2019,Single Family Residential,6219 Anita St,Dallas,75214,824995,4,3,Fred L Bush,2986,7754,2016,13,276,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,6431 Mercedes Ave,Dallas,75214,825000,4,3.5,Bob O Links Estates,2589,9148,1975,68,319,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,6233 Goliad Ave,Dallas,75214,825000,5,3.5,Lakewood Heights,3898,7492,2006,18,212,,Sold,NTREIS
PAST SALE,January-17-2019,Single Family Residential,32 Downs Lake Cir,Dallas,75230,829900,4,4.5,Downs Of Hillcrest Ph 1b-R,5372,10585,1995,82,154,258,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,12124 Talmay Dr,Dallas,75230,829900,3,3.5,Dallas Project 01 West,3116,8799,1985,25,266,42,Sold,NTREIS
PAST SALE,March-8-2019,Multi-Family (2-4 Unit),1829 Euclid Ave,Dallas,75206,830000,3,3,Levingston Place,3224,3746,2016,32,257,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,6036 Richmond Ave,Dallas,75206,839900,4,4.5,Belmont Sub,2892,9017,2011,32,290,,Sold,NTREIS
PAST SALE,February-8-2019,Vacant Land,4341 Potomac Ave,University Park,75205,845000,0,,Loma Linda,,5968,1938,60,,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,6122 Royalton Dr,Dallas,75230,847500,3,3,Preston Royal No 2,2996,16379,1953,32,283,,Sold,NTREIS
PAST SALE,March-28-2019,Multi-Family (2-4 Unit),5016 Vickery,Dallas,75206,848000,3,4,Vickery Place,3498,4704,2017,12,242,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,7322 Centenary Ave,Dallas,75225,849000,3,3,Caruth Hills 7,2010,8712,1948,67,422,,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,10232 Sherbrook Ln,Dallas,75229,849000,4,3.5,Walnut Hill Manor Add,3763,16291,1956,41,226,,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,7237 Ashington Dr,Dallas,75225,849000,4,4.5,Windsor Park Sec 04,3564,12153,1967,22,238,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,7131 Azalea Ln,Dallas,75230,849000,4,4,Northaven Hills,3260,20996,1955,32,260,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,5946 Velasco Ave,Dallas,75206,849900,4,4.5,Belmont Sub,4153,7841,2006,67,205,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,5320 Meadow Crest Dr,Dallas,75229,849900,4,3.5,Inwood Road Estates,3187,16640,1960,18,267,,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,12062 Lueders Ln,Dallas,75230,850000,3,3,Lake Forest Ph F,2665,3615,1999,74,319,433,Sold,NTREIS
PAST SALE,March-11-2019,Single Family Residential,12 Cheltenham Way,Dallas,75230,850000,5,3.5,Downs Of Hillcrest Ph 1a,4563,12153,1994,29,186,300,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,5239 Richard Ave,Dallas,75206,850000,5,4,Vickery Park,3351,7797,1923,35,254,,Sold,NTREIS
PAST SALE,January-14-2019,Single Family Residential,4406 Somerville Ave,Dallas,75206,868000,4,4,Montebello Park Add,3963,7710,2018,85,219,,Sold,NTREIS
PAST SALE,January-14-2019,Single Family Residential,5319 Westgrove Dr,Dallas,75248,875000,5,5.5,Bent Tree,4653,32278,1975,85,188,,Sold,NTREIS
PAST SALE,March-19-2019,Single Family Residential,7424 Mason Dells Dr,Dallas,75230,875000,4,3.5,Janmar Circle 02,2862,17293,1959,21,306,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,3136 Sperry St,Dallas,75214,875000,4,3,North Ridge Estates,2876,11064,1959,11,304,,Sold,NTREIS
PAST SALE,March-7-2019,Condo/Co-op,2900 McKinnon St #608,Dallas,75201,875000,2,2.5,Azure,1726,57107,2005,33,507,1346,Sold,NTREIS
PAST SALE,January-25-2019,Single Family Residential,3732 Rockdale Dr,Dallas,75220,879000,3,3,Marsh Lane,3019,8233,2018,74,291,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,8523 San Benito Way,Dallas,75218,879000,3,2,Forest Hills,2909,17468,1952,39,302,,Sold,NTREIS
PAST SALE,March-19-2019,Single Family Residential,6510 Forestshire Dr,Dallas,75230,889000,3,3,Forest Place,3504,16204,1979,21,254,64,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,1540 San Saba Dr,Dallas,75218,895000,4,3.5,Casa Linda Estates,3080,25483,1951,53,291,,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,3916 Sperry St,Dallas,75214,895000,4,3.5,Bob-O-Links Downs Sec 2,4107,7754,2005,89,218,,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,7018 Stefani Dr,Dallas,75225,895000,4,3.5,Windsor Park 04,3105,13024,1967,68,288,,Sold,NTREIS
PAST SALE,March-12-2019,Condo/Co-op,2828 Hood St #1102,Dallas,75219,895000,2,3.5,Plaza At Turtle Creek Residence Ph,2445,136473,2000,28,366,1870,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,7 Grovenor Ct,Dallas,75225,895000,2,2.5,Lane Park Add,3468,5881,1984,25,258,125,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,6167 Palo Pinto Ave,Dallas,75214,895950,5,5.5,Lakewood Heights,3907,7405,2018,18,229,,Sold,NTREIS
PAST SALE,February-20-2019,Condo/Co-op,5200 Keller Springs Rd #1535,Dallas,75248,899000,3,2.5,Bonaventure Condo,3370,331012,1981,48,267,1500,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,4308 Amherst,University Park,75225,899000,3,2,Indlewild,2227,8407,1939,39,404,,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,4129 Bryn Mawr Dr,University Park,75225,899000,0,,Idlewild,1338,8407,1938,22,672,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,7014 N Janmar Dr,Dallas,75230,899900,3,2.5,Janmar Circle,2546,20517,1953,39,353,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,12663 Sunlight Dr,Dallas,75230,899900,3,4.5,12500 Preston,4212,13199,1998,20,214,250,Sold,NTREIS
PAST SALE,January-23-2019,Single Family Residential,4639 Nashwood Ln,Dallas,75244,900000,4,3,Forestcrest Estates,3691,17206,1957,76,244,,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,5933 Prospect Ave,Dallas,75206,900000,4,3.5,Belmont Sub,3744,9104,2006,26,240,,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,5727 Portsmouth Ln,Dallas,75252,900000,3,3.5,Cambridge Place at Preston Trail Ph 2,3734,5706,1998,12,241,250,Sold,NTREIS
PAST SALE,February-27-2019,Single Family Residential,1122 N Montclair Ave,Dallas,75208,919900,4,3.5,Kessler Park #2,3700,17076,1927,41,249,,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,9538 Estate Ln,Dallas,75238,935000,4,4,White Rock North,3712,13068,1965,48,252,,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,6153 Velasco Ave,Dallas,75214,935000,4,3,Lakewood Heights,3406,7231,2004,33,275,,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,6809 Del Norte Ln,Dallas,75225,939000,4,4.5,Preston Hills 2,3733,4792,2015,12,252,,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,6510 Woodland Dr,Dallas,75225,945000,5,5.5,Preston Hills Estates,3344,9627,1952,47,283,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,4200 Lovers Ln,University Park,75225,945000,4,4,Idlewild,3500,4182,2007,20,270,,Sold,NTREIS
PAST SALE,January-9-2019,Single Family Residential,5917 Ellsworth Ave,Dallas,75206,949000,4,3.5,Stonewall Terrace,3782,6098,2014,90,251,,Sold,NTREIS
PAST SALE,March-8-2019,Single Family Residential,21 Kennington Ct,Dallas,75248,949900,3,3.5,Glen Abbey,4651,9714,2004,32,204,492,Sold,NTREIS
PAST SALE,January-31-2019,Multi-Family (5+ Unit),4603 Munger Ave,Dallas,75204,950000,2,,Alexander Park,8517,15769,1964,68,112,,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,4048 Dunhaven Rd,Dallas,75220,950000,4,4.5,Northway Estates,4327,10106,2007,26,220,,Sold,NTREIS
PAST SALE,March-28-2019,Single Family Residential,6456 Patrick Dr,Dallas,75214,950000,4,3.5,Caruth Terrace,3886,29229,1957,12,244,33,Sold,NTREIS
PAST SALE,March-18-2019,Single Family Residential,3870 Lively Ln,Dallas,75220,952400,4,4.5,Glenridge Estates,4040,8451,2018,22,236,,Sold,NTREIS
PAST SALE,January-23-2019,Condo/Co-op,3205 Armstrong Ave #13,Dallas,75205,955000,2,2.5,Armstrong Ave Condo,2691,40511,1981,76,355,542,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,5631 Greenbrier Dr,Dallas,75209,959000,3,2,Highway Estates,2370,11500,1948,40,405,,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,6302 Crestmere Dr,Dallas,75254,975000,4,3.5,Northwood Hills Estates 10,4295,26180,1977,54,227,25,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,7315 Azalea Ln,Dallas,75230,975000,4,4.5,Meyers & Rosser,3756,21649,1955,47,260,,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,6276 Richmond Ave,Dallas,75214,975000,4,6,Ezra Fudge,5429,13460,2006,43,180,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,9505 Edith Ln,Dallas,75220,975000,4,4.5,Ceverha,4756,14070,2006,25,205,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,6150 Lakeshore Dr,Dallas,75214,989000,5,4.5,Lakewood Heights,4429,7492,2018,40,223,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,3824 Mockingbird Ln,Highland Park,75205,995000,3,3.5,Mount Vernon 01 & 03,3356,9017,1981,25,296,,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,2815 Westminster Ave,University Park,75205,995000,3,3,Compton Heights,2391,8538,1938,34,416,,Sold,NTREIS
PAST SALE,February-22-2019,Single Family Residential,6629 Del Norte Ln,Dallas,75225,999000,4,4.5,Prestonville,3780,5227,2017,46,264,,Sold,NTREIS
PAST SALE,March-27-2019,Multi-Family (2-4 Unit),3603 Granada Ave,University Park,75205,999000,5,5.5,Granada Place Add,3875,3485,2007,13,258,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,4408 Irvin Simmons Dr,Dallas,75229,999000,5,3.5,Luna Park Estates,3400,24306,1966,36,294,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,640 Creekway Dr,Irving,75039,999900,4,5,Lakes of Las Colinas Ph 2a,4726,10672,2015,35,212,156,Sold,NTREIS
PAST SALE,January-11-2019,Single Family Residential,5731 Goliad Ave,Dallas,75206,999990,4,3.5,Belmont Sub,3702,8712,2015,88,270,,Sold,NTREIS
PAST SALE,March-5-2019,Single Family Residential,7736 Goforth Cir,Dallas,75238,1019000,4,4.5,White Rock Forest Add,4394,5619,2014,35,232,,Sold,NTREIS
PAST SALE,February-7-2019,Single Family Residential,5342 Ridgedale Ave,Dallas,75206,1025000,4,4,Greenland Hills Hill Top Sec,3789,7971,1926,61,271,,Sold,NTREIS
PAST SALE,February-19-2019,Single Family Residential,2302 Kessler Pkwy,Dallas,75208,1035000,5,5.5,Kessler Park,4087,16379,1940,49,253,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,9960 Mixon Dr,Dallas,75220,1039000,4,3.5,Marsh Lane #2 Add,3695,9453,2018,81,281,,Sold,NTREIS
PAST SALE,March-20-2019,Single Family Residential,7 Castlecreek Ct,Dallas,75225,1039000,3,2.5,Glen Lakes 01 REV,3731,6534,1979,20,278,575,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,3816 N Versailles Ave,Dallas,75209,1045000,3,2.5,Versailles Pkwy Rev,2862,11195,1973,18,365,,Sold,NTREIS
PAST SALE,February-15-2019,Single Family Residential,4234 Merrell Rd,Dallas,75229,1050000,4,4.5,Northcrest Rev,3659,6882,2018,53,287,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,3517 Springbrook St,Dallas,75205,1060000,3,3.5,Northern Heights,2842,8233,1948,36,373,,Sold,NTREIS
PAST SALE,February-28-2019,Condo/Co-op,2555 N Pearl St #1104,Dallas,75201,1075000,1,1.5,Tower & Regency Row Residence Condo,1375,52969,2007,40,782,1325,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,4920 Milam St,Dallas,75206,1075000,3,3.5,Alcotts Fitzhugh Heights,3000,,2019,25,358,,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,5447 Richmond,Dallas,75206,1090000,5,4.5,Vickery Place,4390,7187,2018,39,248,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,9744 Van Dyke Rd,Dallas,75218,1099000,5,4.5,Lake Highlands Estates,3510,12327,2018,36,313,,Sold,NTREIS
PAST SALE,January-12-2019,Single Family Residential,6224 Velasco Ave,Dallas,75214,1099900,5,4,Lakewood Heights,4189,7492,2018,87,263,,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,18 Saint Laurent Pl,Dallas,75225,1100000,3,3,Caruth Homeplace,3624,4182,1979,60,304,263,Sold,NTREIS
PAST SALE,March-1-2019,Single Family Residential,3950 Lively Ln,Dallas,75220,1123000,5,5,Glenridge Estates,4018,9496,2018,39,279,,Sold,NTREIS
PAST SALE,February-19-2019,Condo/Co-op,3401 Lee Pkwy #208,Dallas,75219,1125000,2,2.5,Mayfair Turtle Creek,2576,85508,1998,49,437,1778,Sold,NTREIS
PAST SALE,January-31-2019,Single Family Residential,1654 Handley Dr,Dallas,75208,1125000,3,2.5,Bryan Drew,3172,24394,1955,68,355,,Sold,NTREIS
PAST SALE,January-9-2019,Single Family Residential,5227 Monticello Ave,Dallas,75206,1129000,4,3.5,Greenland Hills Hill Top Sec,3717,7231,2006,90,304,,Sold,NTREIS
PAST SALE,February-5-2019,Single Family Residential,7318 Morton St,Dallas,75209,1140000,5,5,Lovers Lane Heights,4186,7492,2017,63,272,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,5643 Vickery Blvd,Dallas,75206,1149000,4,4,Vickery Place,5351,8494,2009,18,215,,Sold,NTREIS
PAST SALE,February-21-2019,Single Family Residential,5314 Manett St,Dallas,75206,1149900,4,3.5,Abrights North Henderson Add,4371,7492,2018,47,263,,Sold,NTREIS
PAST SALE,February-22-2019,Condo/Co-op,2408 Victory Park Ln #1240,Dallas,75219,1149900,3,2.5,South Tower Residences,2444,71395,2005,46,470,2362,Sold,NTREIS
PAST SALE,January-16-2019,Single Family Residential,6225 Mccommas Blvd,Dallas,75214,1149900,4,4.5,Wilshire Heights,4100,8189,2018,83,280,,Sold,NTREIS
PAST SALE,February-12-2019,Condo/Co-op,2828 Hood St #1206,Dallas,75219,1150000,2,2.5,Plaza at Turtle Creek Res Ph2,2662,,2000,56,432,2035,Sold,NTREIS
PAST SALE,February-14-2019,Single Family Residential,6310 Joyce Way,Dallas,75225,1150000,5,4,Biglot,4623,21824,1952,54,249,,Sold,NTREIS
PAST SALE,March-19-2019,Single Family Residential,6175 Llano Ave,Dallas,75214,1150000,4,3.5,Llano Place,4067,7797,2013,21,283,,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,4428 Mockingbird Pkwy,University Park,75205,1150000,3,4,Loma Linda,2972,7492,1927,33,387,,Sold,NTREIS
PAST SALE,March-26-2019,Single Family Residential,49 Downs Lake Cir,Dallas,75230,1170000,4,5,Downs Of Hillcrest Ph 02,5551,10542,1997,14,211,337,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,5436 Vickery Blvd,Dallas,75206,1175000,4,3.5,Vickery Place Add,3962,8494,2008,25,297,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,5427 Miller Ave,Dallas,75206,1179000,3,2.5,Vickery Place,3403,8015,2015,40,346,,Sold,NTREIS
PAST SALE,March-27-2019,Single Family Residential,6503 Sondra Dr,Dallas,75214,1195000,5,5,Lakewood Estates,4422,7841,2013,13,270,,Sold,NTREIS
PAST SALE,March-29-2019,Single Family Residential,3725 Purdue,University Park,75225,1195000,4,3.5,University Heights,2692,6970,1929,11,444,,Sold,NTREIS
PAST SALE,February-1-2019,Single Family Residential,4217 Woodfin Dr,Dallas,75220,1199000,3,2,Rockbrook Estates,2797,25178,1950,67,429,,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,6117 Meadow Rd,Dallas,75230,1199000,5,4.5,Morrow Eugene E,4452,12545,1945,43,269,,Sold,NTREIS
PAST SALE,February-7-2019,Single Family Residential,6008 Preston Haven Dr,Dallas,75230,1199000,5,3.5,Preston Haven Estates,4287,19079,2017,61,280,,Sold,NTREIS
PAST SALE,January-22-2019,Condo/Co-op,2200 Victory Ave #2602,Dallas,75219,1199000,2,2.5,House,2421,53709,2007,77,495,1793,Sold,NTREIS
PAST SALE,February-25-2019,Single Family Residential,4339 Glenwick Ln,University Park,75205,1199900,5,5,Highland Park High School,3307,7144,2018,43,363,,Sold,NTREIS
PAST SALE,March-22-2019,Single Family Residential,6707 Winton St,Dallas,75214,1199999,5,4.5,Bob-O-Links Downs,4586,7492,2018,18,262,,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,5702 Stanford Ave,Dallas,75209,1200000,4,4,Idlewild Acres,3276,7928,2013,48,366,,Sold,NTREIS
PAST SALE,January-30-2019,Vacant Land,6206 Deloache Ave,Dallas,75225,1200000,0,,John Mcdowell Surv A-922,,19994,,69,,,Sold,NTREIS
PAST SALE,March-14-2019,Single Family Residential,5605 Miller Ave,Dallas,75206,1200000,4,4.5,Vickery Place,3969,8015,2018,26,302,,Sold,NTREIS
PAST SALE,March-8-2019,Multi-Family (2-4 Unit),4404 Normandy Ave,University Park,75205,1200000,4,,Preston Place 04,3090,7928,1934,32,388,,Sold,NTREIS
PAST SALE,March-7-2019,Single Family Residential,3438 Normandy Ave,University Park,75205,1225000,4,4,Walkers Add,3419,3920,2017,33,358,,Sold,NTREIS
PAST SALE,January-16-2019,Single Family Residential,7127 Brookshire Cir,Dallas,75230,1230000,4,3.5,Hillcrest Havens 02 Instl Add,4137,30013,1957,83,297,,Sold,NTREIS
PAST SALE,February-28-2019,Single Family Residential,6355 Malcolm Dr,Dallas,75214,1249900,5,4.5,Meadow Dale,4416,8102,2018,40,283,,Sold,NTREIS
PAST SALE,January-18-2019,Single Family Residential,6529 Aberdeen Ave,Dallas,75230,1249999,5,5,Pemberton,5327,11326,1997,81,235,,Sold,NTREIS
PAST SALE,February-20-2019,Single Family Residential,7404 Glen Albens Cir,Dallas,75225,1250000,3,3.5,Glen Lakes 01 Rev,4476,7579,2004,48,279,575,Sold,NTREIS
PAST SALE,February-8-2019,Single Family Residential,11706 Pine Forest Dr,Dallas,75230,1250000,4,3.5,Forest Place,4031,15812,1980,60,310,64,Sold,NTREIS
PAST SALE,January-10-2019,Single Family Residential,5231 Ridgedale Ave,Dallas,75206,1250000,4,3.5,Greenland Hills Hill Top Sec,4118,7231,2018,89,304,,Sold,NTREIS
PAST SALE,March-20-2019,Vacant Land,4501 Rheims Pl,Highland Park,75205,1250000,0,,Highland Park,,11326,1955,20,,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,56 Abbey Woods Ln,Dallas,75248,1275000,4,4.5,Glen Abbey,4605,6447,2002,25,277,500,Sold,NTREIS
PAST SALE,March-6-2019,Single Family Residential,18 Abbey Creek Way,Dallas,75248,1275000,3,3,The Lawn at Glen Abbey,3590,8189,2016,34,355,425,Sold,NTREIS
PAST SALE,March-26-2019,Single Family Residential,7046 Casa Loma,Dallas,75214,1285000,4,4,Gastonwood,4388,8102,2017,14,293,,Sold,NTREIS
PAST SALE,March-4-2019,Single Family Residential,6924 Oak Manor Dr,Dallas,75230,1290000,3,3.5,Lake Forest Ph C,4763,14331,2000,36,271,492,Sold,NTREIS
PAST SALE,January-22-2019,Single Family Residential,1506 Eastus Dr,Dallas,75208,1295000,4,3.5,East Kessler,3997,,2018,77,324,,Sold,NTREIS
PAST SALE,March-15-2019,Single Family Residential,2732 Daniel Ave,University Park,75205,1295000,5,4,V W Greenwades,4674,11818,1992,25,277,,Sold,NTREIS
